Time,Load,Solar,Battery,Grid,SOC
12.946,2700,1497.049195453,801.967203031331,400.983601515666,0.48890682845006
12.947,2700,1496.75568348244,802.162877678374,401.081438839187,0.488906085706655
12.948,2700,1496.46212876483,802.358580823448,401.179290411724,0.488905342782043
12.949,2700,1496.16853134843,802.554312434381,401.277156217191,0.488904599676198
12.95,2700,1495.87489128149,802.750072479005,401.375036239503,0.488903856389094
12.951,2700,1495.58120861227,802.945860925151,401.472930462575,0.488903112920704
12.952,2700,1495.28748338903,803.14167774065,401.570838870325,0.488902369271003
12.953,2700,1494.99371565999,803.337522893337,401.668761446668,0.488901625439963
12.954,2700,1494.69990547343,803.533396351047,401.766698175523,0.488900881427559
12.955,2700,1494.40605287758,803.729298081615,401.864649040808,0.488900137233764
12.956,2700,1494.11215792068,803.92522805288,401.96261402644,0.488899392858553
12.957,2700,1493.81822065098,804.121186232679,402.06059311634,0.488898648301899
12.958,2700,1493.52424111672,804.317172588852,402.158586294426,0.488897903563776
12.959,2700,1493.23021936614,804.51318708924,402.25659354462,0.488897158644159
12.96,2700,1492.93615544747,804.709229701686,402.354614850843,0.48889641354302
12.961,2700,1492.64204940895,804.905300394032,402.452650197016,0.488895668260335
12.962,2700,1492.34790129882,805.101399134123,402.550699567062,0.488894922796076
12.963,2700,1492.05371116529,805.297525889805,402.648762944903,0.488894177150219
12.964,2700,1491.75947905661,805.493680628925,402.746840314463,0.488893431322737
12.965,2700,1491.465205021,805.689863319332,402.844931659666,0.488892685313604
12.966,2700,1491.17088910669,805.886073928875,402.943036964438,0.488891939122795
12.967,2700,1490.87653136189,806.082312425405,403.041156212703,0.488891192750283
12.968,2700,1490.58213183484,806.278578776774,403.139289388387,0.488890446196044
12.969,2700,1490.28769057375,806.474872950836,403.237436475418,0.48888969946005
12.97,2700,1489.99320762683,806.671194915446,403.335597457723,0.488888952542277
12.971,2700,1489.69868304231,806.867544638459,403.433772319229,0.488888205442699
12.972,2700,1489.4041168684,807.063922087733,403.531961043866,0.48888745816129
12.973,2700,1489.10950915331,807.260327231127,403.630163615564,0.488886710698024
12.974,2700,1488.81485994525,807.456760036501,403.728380018251,0.488885963052875
12.975,2700,1488.52016929242,807.653220471717,403.826610235858,0.488885215225819
12.976,2700,1488.22543724305,807.849708504636,403.924854252318,0.48888446721683
12.977,2700,1487.93066384531,808.046224103124,404.023112051562,0.488883719025882
12.978,2700,1487.63584914743,808.242767235046,404.121383617523,0.488882970652949
12.979,2700,1487.3409931976,808.439337868268,404.219668934134,0.488882222098007
12.98,2700,1487.04609604401,808.63593597066,404.31796798533,0.488881473361029
12.981,2700,1486.75115773487,808.83256151009,404.416280755045,0.488880724441991
12.982,2700,1486.45617831836,809.029214454429,404.514607227215,0.488879975340866
12.983,2700,1486.16115784267,809.225894771551,404.612947385775,0.48887922605763
12.984,2700,1485.86609635601,809.422602429329,404.711301214665,0.488878476592258
12.985,2700,1485.57099390654,809.619337395638,404.809668697819,0.488877726944723
12.986,2700,1485.27585054247,809.816099638355,404.908049819178,0.488876977115001
12.987,2700,1484.98066631196,810.012889125358,405.006444562679,0.488876227103067
12.988,2700,1484.68544126321,810.209705824527,405.104852912264,0.488875476908895
12.989,2700,1484.39017544439,810.406549703743,405.203274851871,0.48887472653246
12.99,2700,1484.09486890367,810.603420730887,405.301710365444,0.488873975973737
12.991,2700,1483.79952168923,810.800318873845,405.400159436923,0.488873225232701
12.992,2700,1483.50413384925,810.997244100502,405.498622050251,0.488872474309327
12.993,2700,1483.20870543188,811.194196378744,405.597098189372,0.488871723203589
12.994,2700,1482.91323648531,811.391175676461,405.69558783823,0.488870971915464
12.995,2700,1482.61772705769,811.588181961541,405.794090980771,0.488870220444925
12.996,2700,1482.32217719719,811.785215201877,405.892607600938,0.488869468791948
12.997,2700,1482.02658695196,811.98227536536,405.99113768268,0.488868716956508
12.998,2700,1481.73095637017,812.179362419887,406.089681209944,0.488867964938579
12.999,2700,1481.43528549997,812.376476333352,406.188238166676,0.488867212738138
13,2700,1481.13957438952,812.573617073653,406.286808536826,0.48886646035516
13.001,2700,1480.84382308697,812.770784608689,406.385392304344,0.488865707789618
13.002,2700,1480.54803164046,812.967978906362,406.483989453181,0.48886495504149
13.003,2700,1480.25220009814,813.165199934572,406.582599967286,0.488864202110749
13.004,2700,1479.95632850816,813.362447661224,406.681223830612,0.488863448997372
13.005,2700,1479.66041691867,813.559722054223,406.779861027112,0.488862695701333
13.006,2700,1479.36446537778,813.757023081477,406.878511540739,0.488861942222608
13.007,2700,1479.06847393366,813.954350710892,406.977175355446,0.488861188561172
13.008,2700,1478.77244263443,814.151704910381,407.07585245519,0.488860434717001
13.009,2700,1478.47637152822,814.349085647853,407.174542823926,0.488859680690069
13.01,2700,1478.18026066317,814.546492891223,407.273246445612,0.488858926480354
13.011,2700,1477.88411008739,814.743926608405,407.371963304203,0.488858172087829
13.012,2700,1477.58791984902,814.941386767317,407.470693383658,0.488857417512471
13.013,2700,1477.29168999619,815.138873335875,407.569436667938,0.488856662754255
13.014,2700,1476.995420577,815.336386282001,407.668193141,0.488855907813157
13.015,2700,1476.69911163958,815.533925573615,407.766962786808,0.488855152689151
13.016,2700,1476.40276323204,815.731491178641,407.865745589321,0.488854397382215
13.017,2700,1476.1063754025,815.929083065003,407.964541532502,0.488853641892323
13.018,2700,1475.80994819906,816.126701200629,408.063350600315,0.488852886219452
13.019,2700,1475.51348166983,816.324345553445,408.162172776722,0.488852130363576
13.02,2700,1475.21697586293,816.522016091383,408.261008045691,0.488851374324673
13.021,2700,1474.92043082644,816.719712782373,408.359856391186,0.488850618102716
13.022,2700,1474.62384660848,816.917435594349,408.458717797174,0.488849861697683
13.023,2700,1474.32722325713,817.115184495246,408.557592247623,0.48884910510955
13.024,2700,1474.0305608205,817.312959453,408.6564797265,0.488848348338291
13.025,2700,1473.73385934667,817.51076043555,408.755380217775,0.488847591383883
13.026,2700,1473.43711888374,817.708587410837,408.854293705419,0.488846834246302
13.027,2700,1473.1403394798,817.906440346802,408.953220173401,0.488846076925524
13.028,2700,1472.84352118292,818.104319211388,409.052159605694,0.488845319421525
