Time,Load,Solar,Battery,Grid,SOC
7.553,2699.99998776168,759.906497778986,1293.39565998846,646.697829994232,0.490978995268413
7.554,2699.99998787388,760.085318512115,1293.27644624118,646.638223120589,0.490977797790222
7.555,2699.99998798507,760.264079740194,1293.15727216325,646.578636081627,0.490976600422377
7.556,2699.99998809527,760.442781445002,1293.03813776684,646.519068883423,0.490975403164843
7.557,2699.99998820447,760.621423608337,1292.91904306409,646.459521532046,0.49097420601758
7.558,2699.9999883127,760.800006212017,1292.79998806712,646.39999403356,0.490973008980554
7.559,2699.99998841995,760.978529237879,1292.68097278805,646.340486394024,0.490971812053728
7.56,2699.99998852624,761.15699266778,1292.56199723897,646.280998619486,0.490970615237064
7.561,2699.99998863157,761.335396483597,1292.44306143198,646.22153071599,0.490969418530525
7.562,2699.99998873595,761.513740667227,1292.32416537915,646.162082689576,0.490968221934076
7.563,2699.9999888394,761.692025200586,1292.20530909254,646.102654546271,0.490967025447679
7.564,2699.99998894192,761.870250065611,1292.0864925842,646.043246292102,0.490965829071297
7.565,2699.99998904351,762.048415244257,1291.96771586617,645.983857933084,0.490964632804893
7.566,2699.99998914419,762.226520718498,1291.84897895046,645.92448947523,0.490963436648431
7.567,2699.99998924396,762.40456647033,1291.73028184909,645.865140924544,0.490962240601874
7.568,2699.99998934284,762.582552481767,1291.61162457405,645.805812287023,0.490961044665184
7.569,2699.99998944082,762.760478734843,1291.49300713732,645.74650356866,0.490959848838326
7.57,2699.99998953793,762.938345211611,1291.37442955088,645.687214775438,0.490958653121261
7.571,2699.99998963415,763.116151894143,1291.25589182667,645.627945913337,0.490957457513954
7.572,2699.99998972952,763.293898764533,1291.13739397666,645.568696988328,0.490956262016367
7.573,2699.99998982402,763.47158580489,1291.01893601275,645.509468006376,0.490955066628463
7.574,2699.99998991767,763.649212997347,1290.90051794688,645.450258973441,0.490953871350206
7.575,2699.99999001048,763.826780324053,1290.78213979095,645.391069895474,0.490952676181558
7.576,2699.99999010245,764.004287767179,1290.66380155685,645.331900778423,0.490951481122482
7.577,2699.99999019359,764.181735308912,1290.54550325645,645.272751628225,0.490950286172942
7.578,2699.99999028391,764.359122931462,1290.42724490163,645.213622450815,0.490949091332901
7.579,2699.99999037341,764.536450617056,1290.30902650424,645.154513252119,0.490947896602321
7.58,2699.99999046211,764.71371834794,1290.19084807611,645.095424038056,0.490946701981165
7.581,2699.99999055,764.89092610638,1290.07270962908,645.036354814541,0.490945507469397
7.582,2699.99999063711,765.068073874661,1289.95461117496,644.977305587482,0.490944313066979
7.583,2699.99999072342,765.245161635088,1289.83655272556,644.918276362779,0.490943118773875
7.584,2699.99999080896,765.422189369984,1289.71853429265,644.859267146326,0.490941924590047
7.585,2699.99999089373,765.599157061691,1289.60055588802,644.800277944012,0.490940730515458
7.586,2699.99999097773,765.776064692571,1289.48261752344,644.741308761719,0.490939536550071
7.587,2699.99999106097,765.952912245004,1289.36471921064,644.682359605321,0.49093834269385
7.588,2699.99999114346,766.12969970139,1289.24686096138,644.623430480689,0.490937148946756
7.589,2699.9999912252,766.306427044147,1289.12904278737,644.564521393684,0.490935955308754
7.59,2699.9999913062,766.483094255714,1289.01126470033,644.505632350164,0.490934761779805
7.591,2699.99999138647,766.659701318546,1288.89352671195,644.446763355976,0.490933568359873
7.592,2699.99999146602,766.836248215119,1288.77582883393,644.387914416967,0.49093237504892
7.593,2699.99999154485,767.012734927927,1288.65817107795,644.329085538974,0.49093118184691
7.594,2699.99999162296,767.189161439484,1288.54055345565,644.270276727826,0.490929988753805
7.595,2699.99999170037,767.365527732321,1288.4229759787,644.211487989349,0.490928795769568
7.596,2699.99999177707,767.54183378899,1288.30543865872,644.152719329361,0.490927602894162
7.597,2699.99999185309,767.71807959206,1288.18794150735,644.093970753676,0.490926410127549
7.598,2699.99999192841,767.894265124119,1288.07048453619,644.035242268097,0.490925217469693
7.599,2699.99999200305,768.070390367775,1287.95306775685,643.976533878426,0.490924024920556
7.6,2699.99999207702,768.246455305653,1287.83569118091,643.917845590455,0.490922832480102
7.601,2699.99999215031,768.422459920399,1287.71835481994,643.859177409971,0.490921640148292
7.602,2699.99999222295,768.598404194675,1287.60105868551,643.800529342757,0.490920447925089
7.603,2699.99999229492,768.774288111164,1287.48380278917,643.741901394585,0.490919255810457
7.604,2699.99999236624,768.950111652566,1287.36658714245,643.683293571225,0.490918063804358
7.605,2699.99999243691,769.125874801599,1287.24941175688,643.624705878439,0.490916871906754
7.606,2699.99999250695,769.301577541003,1287.13227664396,643.566138321982,0.490915680117609
7.607,2699.99999257635,769.477219853533,1287.01518181521,643.507590907605,0.490914488436885
7.608,2699.99999264512,769.652801721964,1286.8981272821,643.449063641051,0.490913296864545
7.609,2699.99999271326,769.82832312909,1286.78111305611,643.390556528057,0.490912105400552
7.61,2699.99999278079,770.003784057721,1286.66413914871,643.332069574356,0.490910914044867
7.611,2699.9999928477,770.179184490689,1286.54720557134,643.273602785671,0.490909722797455
7.612,2699.99999291401,770.354524410842,1286.43031233545,643.215156167723,0.490908531658277
7.613,2699.99999297971,770.529803801047,1286.31345945244,643.156729726222,0.490907340627296
7.614,2699.99999304482,770.70502264419,1286.19664693376,643.098323466877,0.490906149704474
