Time,Load,Solar,Battery,Grid,SOC
3.962,745.574070429887,232.743363170175,341.887138173142,170.943569086571,0.495338450877537
3.963,746.202368654888,233.00904399573,342.128883106106,171.064441553053,0.495338134091534
3.964,746.835519857184,233.274967474122,342.373701588708,171.186850794354,0.495337817078847
3.965,747.473521125458,233.541133722478,342.621591601986,171.310795800993,0.495337499836633
3.966,748.116369507485,233.807542857802,342.872551099789,171.436275549894,0.495337182362048
3.967,748.764062010151,234.074194996973,343.126578008785,171.563289004393,0.495336864652254
3.968,749.416595599471,234.341090256752,343.383670228479,171.69183511424,0.495336546704411
3.969,750.073967200605,234.608228753775,343.643825631221,171.82191281561,0.495336228515684
3.97,750.736173697877,234.875610604552,343.907042062217,171.953521031108,0.495335910083237
3.971,751.403211934794,235.143235925472,344.173317339548,172.086658669774,0.49533559140424
3.972,752.075078714066,235.4111048328,344.442649254177,172.221324627088,0.495335272475861
3.973,752.751770797626,235.679217442676,344.715035569966,172.357517784983,0.495334953295272
3.974,753.433284906654,235.947573871115,344.990474023693,172.495237011847,0.495334633859648
3.975,754.119617721594,236.216174234006,345.268962325059,172.634481162529,0.495334314166164
3.976,754.810765882179,236.485018647114,345.55049815671,172.775249078355,0.495333994212
3.977,755.506725987453,236.754107226078,345.83507917425,172.917539587125,0.495333673994334
3.978,756.207494595795,237.02344008641,346.122703006257,173.061351503128,0.495333353510349
3.979,756.913068224945,237.293017343498,346.413367254298,173.206683627149,0.495333032757232
3.98,757.623443352024,237.562839112599,346.70706949295,173.353534746475,0.495332711732167
3.981,758.338616413565,237.832905508847,347.003807269812,173.501903634906,0.495332390432346
3.982,759.058583805536,238.103216647246,347.303578105527,173.651789052763,0.495332068854959
3.983,759.783341883364,238.373772642673,347.606379493794,173.803189746897,0.4953317469972
3.984,760.512886961971,238.644573609878,347.912208901396,173.956104450698,0.495331424856266
3.985,761.247215315793,238.91561966348,348.221063768208,174.110531884104,0.495331102429355
3.986,761.986323178812,239.186910917973,348.532941507226,174.266470753613,0.495330779713668
3.987,762.730206744587,239.458447487717,348.84783950458,174.42391975229,0.495330456706409
3.988,763.478862166281,239.730229486947,349.165755119556,174.582877559778,0.495330133404784
3.989,764.232285556693,240.002257029766,349.486685684618,174.743342842309,0.495329809806001
3.99,764.990472988289,240.274530230146,349.810628505429,174.905314252714,0.495329485907271
3.991,765.753420493232,240.547049201931,350.137580860868,175.068790430434,0.495329161705807
3.992,766.521124063418,240.819814058833,350.467540003057,175.233770001529,0.495328837198826
3.993,767.293579650506,241.092824914432,350.800503157383,175.400251578691,0.495328512383545
3.994,768.070783165951,241.366081882178,351.136467522516,175.568233761258,0.495328187257186
3.995,768.852730481042,241.639585075388,351.475430270436,175.737715135218,0.495327861816973
3.996,769.639417426932,241.913334607248,351.817388546456,175.908694273228,0.495327536060132
3.997,770.430839794679,242.18733059081,352.162339469246,176.081169734623,0.495327209983892
3.998,771.226993335277,242.461573138996,352.510280130854,176.255140065427,0.495326883585484
3.999,772.027873759694,242.736062364591,352.861207596735,176.430603798368,0.495326556862144
4,772.833476738912,243.010798380249,353.215118905775,176.607559452888,0.495326229811108
4.001,773.643797903964,243.285781298491,353.572011070315,176.786005535158,0.495325902429616
4.002,774.458832845968,243.5610112317,353.931881076178,176.965940538089,0.495325574714911
4.003,775.278577116174,243.836488292129,354.294725882696,177.147362941348,0.495325246664239
4.004,776.103026225998,244.112212591894,354.660542422736,177.330271211368,0.495324918274848
4.005,776.932175647063,244.388184242975,355.029327602726,177.514663801363,0.495324589543989
4.006,777.766020811246,244.664403357218,355.401078302685,177.700539151342,0.495324260468917
4.007,778.604557110709,244.940870046333,355.77579137625,177.887895688125,0.495323931046887
4.008,779.447779897952,245.217584421893,356.153463650706,178.076731825353,0.495323601275162
4.009,780.29568448585,245.494546595336,356.534091927009,178.267045963505,0.495323271151003
4.01,781.148266147696,245.771756677961,356.917672979824,178.458836489912,0.495322940671676
4.011,782.005520117252,246.049214780931,357.304203557547,178.652101778773,0.49532260983445
4.012,782.867441588784,246.326921015272,357.693680382341,178.84684019117,0.495322278636598
4.013,783.734025717113,246.604875491872,358.086100150161,179.04305007508,0.495321947075394
4.014,784.605267617664,246.883078321479,358.48145953079,179.240729765395,0.495321615148117
4.015,785.481162366505,247.161529614705,358.879755167867,179.439877583933,0.495321282852047
4.016,786.361705000402,247.440229482022,359.28098367892,179.64049183946,0.49532095018447
4.017,787.246890516861,247.719178033762,359.685141655399,179.842570827699,0.495320617142672
4.018,788.136713874176,247.998375380119,360.092225662705,180.046112831352,0.495320283723945
4.019,789.031169991488,248.277821631147,360.502232240227,180.251116120114,0.495319949925581
4.02,789.930253748821,248.557516896758,360.915157901375,180.457578950688,0.49531961574488
4.021,790.83395998714,248.837461286724,361.33099913361,180.665499566805,0.49531928117914
4.022,791.742283508405,249.117654910679,361.749752398484,180.874876199242,0.495318946225665
4.023,792.655219075613,249.398097878112,362.171414131667,181.085707065834,0.495318610881763
4.024,793.57276141286,249.678790298373,362.595980742992,181.297990371496,0.495318275144744
4.025,794.494905205386,249.959732280669,363.023448616479,181.511724308239,0.495317939011921
4.026,795.421645099633,250.240923934063,363.45381411038,181.72690705519,0.495317602480612
4.027,796.352975703298,250.52236536748,363.887073557212,181.943536778606,0.495317265548136
4.028,797.288891585387,250.804056689698,364.323223263793,182.161611631896,0.495316928211819
4.029,798.229387276269,251.085998009353,364.762259511278,182.381129755639,0.495316590468986
4.03,799.174457267737,251.368189434938,365.204178555199,182.6020892776,0.495316252316969
4.031,800.124096013056,251.650631074802,365.648976625503,182.824488312751,0.495315913753101
4.032,801.078297927029,251.933323037149,366.096649926587,183.048324963293,0.495315574774722
4.033,802.037057386047,252.21626543004,366.547194637338,183.273597318669,0.495315235379171
4.034,803.000368728152,252.499458361388,367.000606911176,183.500303455588,0.495314895563794
4.035,803.968226253096,252.782901938964,367.456882876087,183.728441438044,0.49531455532594
4.036,804.940624222394,253.066596270392,367.916018634668,183.958009317334,0.49531421466296
4.037,805.917556859393,253.350541463151,368.378010264162,184.189005132081,0.495313873572209
4.038,806.899018349329,253.634737624571,368.842853816505,184.421426908252,0.495313532051048
4.039,807.885002839382,253.919184861839,369.310545318362,184.655272659181,0.49531319009684
4.04,808.87550443875,254.203883281993,369.781080771172,184.890540385586,0.49531284770695
4.041,809.870517218701,254.488832991923,370.254456151185,185.127228075593,0.49531250487875
4.042,810.870035212639,254.774034098374,370.73066740951,185.365333704755,0.495312161609614
4.043,811.874052416173,255.059486707941,371.209710472154,185.604855236077,0.495311817896919
4.044,812.882562787171,255.345190927072,371.691581240066,185.845790620033,0.495311473738047
4.045,813.895560245832,255.631146862064,372.176275589179,186.088137794589,0.495311129130385
4.046,814.913038674753,255.917354619068,372.663789370456,186.331894685228,0.49531078407132
4.047,815.934991918986,256.203814304085,373.154118409934,186.577059204967,0.495310438558248
4.048,816.961413786116,256.490526022964,373.647258508768,186.823629254384,0.495310092588564
4.049,817.992298046317,256.777489881407,374.143205443273,187.071602721637,0.49530974615967
4.05,819.027638432427,257.064705984964,374.641954964975,187.320977482487,0.495309399268971
4.051,820.067428640015,257.352174439036,375.143502800652,187.571751400326,0.495309051913876
4.052,821.111662327447,257.639895348871,375.647844652384,187.823922326192,0.495308704091798
4.053,822.16033311596,257.927868819566,376.154976197596,188.077488098798,0.495308355800153
4.054,823.213434589728,258.216094956069,376.664893089106,188.332446544553,0.495308007036363
4.055,824.270960295933,258.504573863172,377.177590955174,188.588795477587,0.495307657797853
4.056,825.332903744841,258.793305645518,377.693065399549,188.846532699774,0.495307308082051
4.057,826.399258409866,259.082290407595,378.211312001514,189.105656000757,0.495306957886392
4.058,827.470017727647,259.37152825374,378.732326315938,189.366163157969,0.495306607208312
4.059,828.545175098124,259.661019288135,379.256103873326,189.628051936663,0.495306256045253
4.06,829.624723884604,259.95076361481,379.782640179863,189.891320089931,0.49530590439466
4.061,830.708657413837,260.240761337638,380.311930717466,190.155965358733,0.495305552253984
4.062,831.7969689761,260.531012560342,380.843970943838,190.421985471919,0.495305199620677
4.063,832.889651825256,260.821517386488,381.378756292512,190.689378146256,0.495304846492199
4.064,833.986699178845,261.112275919485,381.916282172906,190.958141086453,0.495304492866012
4.065,835.088104218149,261.403288262591,382.456543970372,191.228271985186,0.495304138739583
4.066,836.193860088276,261.694554518905,382.999537046248,191.499768523124,0.495303784110382
4.067,837.303959898236,261.98607479137,383.545256737911,191.772628368955,0.495303428975885
