Time,Load,Solar,Battery,Grid,SOC
9.378,5500,1949.90122356353,1500,2050.09877643647,0.474870682535216
9.379,5500,1950.0061741432,1500,2049.9938258568,0.474867904757438
9.38,5500,1950.11097651577,1500,2049.88902348423,0.47486512697966
9.381,5500,1950.21563067998,1500,2049.78436932002,0.474862349201883
9.382,5500,1950.32013663459,1500,2049.67986336541,0.474859571424105
9.383,5500,1950.42449437839,1500,2049.57550562161,0.474856793646327
9.384,5500,1950.52870391017,1500,2049.47129608983,0.474854015868549
9.385,5500,1950.63276522873,1500,2049.36723477127,0.474851238090771
9.386,5500,1950.73667833292,1500,2049.26332166708,0.474848460312994
9.387,5500,1950.84044322157,1500,2049.15955677843,0.474845682535216
9.388,5500,1950.94405989354,1500,2049.05594010646,0.474842904757438
9.389,5500,1951.04752834772,1500,2048.95247165228,0.47484012697966
9.39,5500,1951.15084858301,1500,2048.84915141699,0.474837349201882
9.391,5500,1951.2540205983,1500,2048.7459794017,0.474834571424105
9.392,5500,1951.35704439254,1500,2048.64295560746,0.474831793646327
9.393,5500,1951.45991996466,1500,2048.54008003534,0.474829015868549
9.394,5500,1951.56264731364,1500,2048.43735268636,0.474826238090771
9.395,5500,1951.66522643844,1500,2048.33477356156,0.474823460312993
9.396,5500,1951.76765733808,1500,2048.23234266192,0.474820682535216
9.397,5500,1951.86994001155,1500,2048.13005998845,0.474817904757438
9.398,5500,1951.97207445788,1500,2048.02792554212,0.47481512697966
9.399,5500,1952.07406067614,1500,2047.92593932386,0.474812349201882
9.4,5500,1952.17589866537,1500,2047.82410133463,0.474809571424104
9.401,5500,1952.27758842466,1500,2047.72241157534,0.474806793646327
9.402,5500,1952.3791299531,1500,2047.6208700469,0.474804015868549
9.403,5500,1952.48052324981,1500,2047.51947675019,0.474801238090771
9.404,5500,1952.58176831392,1500,2047.41823168608,0.474798460312993
9.405,5500,1952.68286514457,1500,2047.31713485543,0.474795682535215
9.406,5500,1952.78381374093,1500,2047.21618625907,0.474792904757438
9.407,5500,1952.88461410218,1500,2047.11538589782,0.47479012697966
9.408,5500,1952.98526622752,1500,2047.01473377248,0.474787349201882
9.409,5500,1953.08577011616,1500,2046.91422988384,0.474784571424104
9.41,5500,1953.18612576733,1500,2046.81387423267,0.474781793646326
9.411,5500,1953.28633318029,1500,2046.71366681971,0.474779015868549
9.412,5500,1953.38639235428,1500,2046.61360764572,0.474776238090771
9.413,5500,1953.48630328861,1500,2046.51369671139,0.474773460312993
9.414,5500,1953.58606598256,1500,2046.41393401744,0.474770682535215
9.415,5500,1953.68568043545,1500,2046.31431956455,0.474767904757438
9.416,5500,1953.78514664662,1500,2046.21485335338,0.47476512697966
9.417,5500,1953.88446461541,1500,2046.11553538459,0.474762349201882
9.418,5500,1953.98363434118,1500,2046.01636565882,0.474759571424104
9.419,5500,1954.08265582333,1500,2045.91734417667,0.474756793646326
9.42,5500,1954.18152906125,1500,2045.81847093875,0.474754015868549
9.421,5500,1954.28025405436,1500,2045.71974594564,0.474751238090771
9.422,5500,1954.37883080209,1500,2045.62116919791,0.474748460312993
9.423,5500,1954.47725930389,1500,2045.52274069611,0.474745682535215
9.424,5500,1954.57553955923,1500,2045.42446044077,0.474742904757437
9.425,5500,1954.6736715676,1500,2045.3263284324,0.47474012697966
9.426,5500,1954.77165532849,1500,2045.22834467151,0.474737349201882
9.427,5500,1954.86949084142,1500,2045.13050915858,0.474734571424104
9.428,5500,1954.96717810594,1500,2045.03282189406,0.474731793646326
9.429,5500,1955.06471712158,1500,2044.93528287842,0.474729015868548
9.43,5500,1955.16210788792,1500,2044.83789211208,0.474726238090771
9.431,5500,1955.25935040455,1500,2044.74064959545,0.474723460312993
9.432,5500,1955.35644467107,1500,2044.64355532893,0.474720682535215
9.433,5500,1955.4533906871,1500,2044.5466093129,0.474717904757437
9.434,5500,1955.55018845227,1500,2044.44981154773,0.474715126979659
9.435,5500,1955.64683796624,1500,2044.35316203376,0.474712349201882
9.436,5500,1955.74333922869,1500,2044.25666077131,0.474709571424104
9.437,5500,1955.83969223929,1500,2044.16030776071,0.474706793646326
9.438,5500,1955.93589699775,1500,2044.06410300225,0.474704015868548
9.439,5500,1956.0319535038,1500,2043.9680464962,0.47470123809077
9.44,5500,1956.12786175717,1500,2043.87213824282,0.474698460312993
9.441,5500,1956.22362175763,1500,2043.77637824237,0.474695682535215
9.442,5500,1956.31923350493,1500,2043.68076649507,0.474692904757437
9.443,5500,1956.41469699888,1500,2043.58530300112,0.474690126979659
9.444,5500,1956.51001223928,1500,2043.48998776072,0.474687349201881
9.445,5500,1956.60517922595,1500,2043.39482077405,0.474684571424104
9.446,5500,1956.70019795874,1500,2043.29980204126,0.474681793646326
9.447,5500,1956.79506843749,1500,2043.20493156251,0.474679015868548
9.448,5500,1956.8897906621,1500,2043.1102093379,0.47467623809077
9.449,5500,1956.98436463245,1500,2043.01563536755,0.474673460312992
9.45,5500,1957.07879034844,1500,2042.92120965156,0.474670682535215
9.451,5500,1957.17306781001,1500,2042.82693218999,0.474667904757437
9.452,5500,1957.2671970171,1500,2042.7328029829,0.474665126979659
9.453,5500,1957.36117796967,1500,2042.63882203033,0.474662349201881
9.454,5500,1957.45501066769,1500,2042.54498933231,0.474659571424103
9.455,5500,1957.54869511117,1500,2042.45130488883,0.474656793646326
9.456,5500,1957.64223130011,1500,2042.35776869989,0.474654015868548
9.457,5500,1957.73561923454,1500,2042.26438076546,0.47465123809077
9.458,5500,1957.82885891451,1500,2042.17114108549,0.474648460312992
9.459,5500,1957.92195034008,1500,2042.07804965992,0.474645682535214
9.46,5500,1958.01489351134,1500,2041.98510648866,0.474642904757437
9.461,5500,1958.10768842837,1500,2041.89231157163,0.474640126979659
9.462,5500,1958.20033509129,1500,2041.79966490871,0.474637349201881
9.463,5500,1958.29283350024,1500,2041.70716649976,0.474634571424103
9.464,5500,1958.38518365536,1500,2041.61481634464,0.474631793646326
9.465,5500,1958.47738555682,1500,2041.52261444318,0.474629015868548
9.466,5500,1958.56943920481,1500,2041.43056079519,0.47462623809077
9.467,5500,1958.66134459951,1500,2041.33865540049,0.474623460312992
9.468,5500,1958.75310174116,1500,2041.24689825884,0.474620682535214
9.469,5500,1958.84471062998,1500,2041.15528937002,0.474617904757437
9.47,5500,1958.93617126623,1500,2041.06382873377,0.474615126979659
9.471,5500,1959.02748365017,1500,2040.97251634983,0.474612349201881
9.472,5500,1959.11864778209,1500,2040.88135221791,0.474609571424103
9.473,5500,1959.2096636623,1500,2040.7903363377,0.474606793646325
9.474,5500,1959.30053129111,1500,2040.69946870889,0.474604015868548
9.475,5500,1959.39125066887,1500,2040.60874933113,0.47460123809077
9.476,5500,1959.48182179592,1500,2040.51817820408,0.474598460312992
9.477,5500,1959.57224467264,1500,2040.42775532736,0.474595682535214
9.478,5500,1959.66251929942,1500,2040.33748070057,0.474592904757436
9.479,5500,1959.75264567667,1500,2040.24735432333,0.474590126979659
9.48,5500,1959.84262380481,1500,2040.15737619519,0.474587349201881
9.481,5500,1959.93245368428,1500,2040.06754631572,0.474584571424103
9.482,5500,1960.02213531554,1500,2039.97786468446,0.474581793646325
9.483,5500,1960.11166869906,1500,2039.88833130094,0.474579015868547
9.484,5500,1960.20105383534,1500,2039.79894616466,0.47457623809077
9.485,5500,1960.29029072488,1500,2039.70970927512,0.474573460312992
9.486,5500,1960.37937936822,1500,2039.62062063178,0.474570682535214
9.487,5500,1960.4683197659,1500,2039.5316802341,0.474567904757436
9.488,5500,1960.55711191849,1500,2039.44288808151,0.474565126979658
9.489,5500,1960.64575582655,1500,2039.35424417345,0.474562349201881
9.49,5500,1960.73425149069,1500,2039.26574850931,0.474559571424103
9.491,5500,1960.82259891152,1500,2039.17740108848,0.474556793646325
9.492,5500,1960.91079808967,1500,2039.08920191033,0.474554015868547
9.493,5500,1960.9988490258,1500,2039.0011509742,0.474551238090769
9.494,5500,1961.08675172056,1500,2038.91324827944,0.474548460312992
9.495,5500,1961.17450617463,1500,2038.82549382537,0.474545682535214
9.496,5500,1961.26211238873,1500,2038.73788761127,0.474542904757436
9.497,5500,1961.34957036357,1500,2038.65042963643,0.474540126979658
9.498,5500,1961.43688009988,1500,2038.56311990012,0.47453734920188
9.499,5500,1961.52404159841,1500,2038.47595840159,0.474534571424103
9.5,5500,1961.61105485994,1500,2038.38894514006,0.474531793646325
9.501,5500,1961.69791988524,1500,2038.30208011476,0.474529015868547
9.502,5500,1961.78463667514,1500,2038.21536332486,0.474526238090769
9.503,5500,1961.87120523044,1500,2038.12879476956,0.474523460312991
9.504,5500,1961.95762555199,1500,2038.04237444801,0.474520682535214
9.505,5500,1962.04389764064,1500,2037.95610235936,0.474517904757436
9.506,5500,1962.13002149728,1500,2037.86997850272,0.474515126979658
9.507,5500,1962.21599712278,1500,2037.78400287722,0.47451234920188
9.508,5500,1962.30182451805,1500,2037.69817548195,0.474509571424102
9.509,5500,1962.38750368403,1500,2037.61249631597,0.474506793646325
9.51,5500,1962.47303462166,1500,2037.52696537834,0.474504015868547
9.511,5500,1962.5584173319,1500,2037.4415826681,0.474501238090769
9.512,5500,1962.64365181573,1500,2037.35634818427,0.474498460312991
9.513,5500,1962.72873807413,1500,2037.27126192587,0.474495682535214
9.514,5500,1962.81367610813,1500,2037.18632389187,0.474492904757436
9.515,5500,1962.89846591876,1500,2037.10153408124,0.474490126979658
9.516,5500,1962.98310750707,1500,2037.01689249293,0.47448734920188
9.517,5500,1963.06760087411,1500,2036.93239912589,0.474484571424102
9.518,5500,1963.15194602098,1500,2036.84805397902,0.474481793646325
9.519,5500,1963.23614294877,1500,2036.76385705123,0.474479015868547
9.52,5500,1963.3201916586,1500,2036.6798083414,0.474476238090769
9.521,5500,1963.40409215161,1500,2036.59590784839,0.474473460312991
9.522,5500,1963.48784442895,1500,2036.51215557105,0.474470682535213
9.523,5500,1963.57144849179,1500,2036.42855150821,0.474467904757436
9.524,5500,1963.65490434131,1500,2036.34509565869,0.474465126979658
9.525,5500,1963.73821197873,1500,2036.26178802127,0.47446234920188
9.526,5500,1963.82137140527,1500,2036.17862859473,0.474459571424102
9.527,5500,1963.90438262216,1500,2036.09561737784,0.474456793646324
9.528,5500,1963.98724563067,1500,2036.01275436933,0.474454015868547
9.529,5500,1964.06996043207,1500,2035.93003956793,0.474451238090769
9.53,5500,1964.15252702765,1500,2035.84747297235,0.474448460312991
9.531,5500,1964.23494541872,1500,2035.76505458128,0.474445682535213
9.532,5500,1964.31721560661,1500,2035.68278439339,0.474442904757435
9.533,5500,1964.39933759267,1500,2035.60066240733,0.474440126979658
9.534,5500,1964.48131137826,1500,2035.51868862174,0.47443734920188
9.535,5500,1964.56313696476,1500,2035.43686303524,0.474434571424102
9.536,5500,1964.64481435356,1500,2035.35518564644,0.474431793646324
9.537,5500,1964.72634354609,1500,2035.27365645391,0.474429015868546
9.538,5500,1964.80772454378,1500,2035.19227545622,0.474426238090769
9.539,5500,1964.88895734807,1500,2035.11104265193,0.474423460312991
9.54,5500,1964.97004196044,1500,2035.02995803956,0.474420682535213
9.541,5500,1965.05097838237,1500,2034.94902161763,0.474417904757435
9.542,5500,1965.13176661537,1500,2034.86823338463,0.474415126979657
9.543,5500,1965.21240666095,1500,2034.78759333905,0.47441234920188
9.544,5500,1965.29289852066,1500,2034.70710147934,0.474409571424102
9.545,5500,1965.37324219605,1500,2034.62675780395,0.474406793646324
9.546,5500,1965.45343768869,1500,2034.54656231131,0.474404015868546
9.547,5500,1965.53348500019,1500,2034.46651499981,0.474401238090768
9.548,5500,1965.61338413213,1500,2034.38661586787,0.474398460312991
9.549,5500,1965.69313508616,1500,2034.30686491384,0.474395682535213
9.55,5500,1965.77273786392,1500,2034.22726213608,0.474392904757435
9.551,5500,1965.85219246707,1500,2034.14780753293,0.474390126979657
9.552,5500,1965.93149889729,1500,2034.06850110271,0.474387349201879
9.553,5500,1966.01065715627,1500,2033.98934284373,0.474384571424102
9.554,5500,1966.08966724573,1500,2033.91033275427,0.474381793646324
9.555,5500,1966.16852916741,1500,2033.83147083259,0.474379015868546
9.556,5500,1966.24724292306,1500,2033.75275707694,0.474376238090768
9.557,5500,1966.32580851443,1500,2033.67419148557,0.47437346031299
9.558,5500,1966.40422594332,1500,2033.59577405668,0.474370682535213
9.559,5500,1966.48249521154,1500,2033.51750478846,0.474367904757435
9.56,5500,1966.56061632089,1500,2033.43938367911,0.474365126979657
9.561,5500,1966.63858927323,1500,2033.36141072677,0.474362349201879
9.562,5500,1966.71641407041,1500,2033.28358592959,0.474359571424102
9.563,5500,1966.79409071429,1500,2033.20590928571,0.474356793646324
9.564,5500,1966.87161920678,1500,2033.12838079322,0.474354015868546
9.565,5500,1966.94899954979,1500,2033.05100045021,0.474351238090768
9.566,5500,1967.02623174523,1500,2032.97376825477,0.47434846031299
9.567,5500,1967.10331579506,1500,2032.89668420494,0.474345682535213
9.568,5500,1967.18025170123,1500,2032.81974829877,0.474342904757435
9.569,5500,1967.25703946574,1500,2032.74296053426,0.474340126979657
9.57,5500,1967.33367909057,1500,2032.66632090943,0.474337349201879
9.571,5500,1967.41017057774,1500,2032.58982942226,0.474334571424101
9.572,5500,1967.48651392929,1500,2032.51348607071,0.474331793646324
9.573,5500,1967.56270914727,1500,2032.43729085273,0.474329015868546
9.574,5500,1967.63875623374,1500,2032.36124376626,0.474326238090768
9.575,5500,1967.7146551908,1500,2032.2853448092,0.47432346031299
